docform_cluster	docform_cluster_prob	doc_family	ext	extraction_method	doc_id	sha256	source_root	rel_path	text_path	size_bytes	n_chars	n_lines	digit_ratio	upper_ratio	email_count	phone_like_count	date_like_count	money_like_count	preview_snip	punct_ratio	colon_ratio	header_line_ratio	unique_line_ratio	repeated_line_max_frac	docform_coarse_chargrams
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	64a67c411cabfa71ee011c3c	64a67c411cabfa71ee011c3c08d20e374c52629b2618bdbcff2fde72f0b52fe6	Jeffrey Epstein Part 05 of 08.pdf	Jeffrey Epstein Part 05 of 08.pdf	cache/fulltext/64a67c411cabfa71ee011c3c.txt.gz	443150	1600	393	0.206875	0.095625	0	1	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.163125	0.0	0.0	0.20385674931129477	0.1322314049586777	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	ade2a320b2d098cc99580807	ade2a320b2d098cc99580807e219910ec4935f1d93408c17194dde12e5df30c1	Jeffrey Epstein Part 16 of 16.PDF	Jeffrey Epstein Part 16 of 16.PDF	cache/fulltext/ade2a320b2d098cc99580807.txt.gz	569800	1594	340	0.2227101631116687	0.1028858218318695	0	1	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.1806775407779172	0.0	0.0	0.23076923076923078	0.1476923076923077	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	c02eb0dc41c4397791de96af	c02eb0dc41c4397791de96af7656664561a6318b3f5d27c7ae4c74bc88a01f58	Jeffrey Epstein Part 13 of 13.pdf	Jeffrey Epstein Part 13 of 13.pdf	cache/fulltext/c02eb0dc41c4397791de96af.txt.gz	500348	2400	288	0.2466666666666666	0.08125	0	2	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.27125	0.0	0.0	0.34944237918215615	0.17843866171003717	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	ac17b569e488e60b3a83fa96	ac17b569e488e60b3a83fa96851591447c4232796bb961e291fb7ddd0db3f5d8	Jeffrey Epstein Part 11 of 12.pdf	Jeffrey Epstein Part 11 of 12.pdf	cache/fulltext/ac17b569e488e60b3a83fa96.txt.gz	469692	1934	411	0.2745604963805584	0.0987590486039296	0	2	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.17476732161323683	0.0	0.0	0.189873417721519	0.21772151898734177	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	78bd367ebd6b8d8397d3a31a	78bd367ebd6b8d8397d3a31a217731cfc0d238e29c0e7cba01f511877498cf49	Jeffrey Epstein Part 10 of 10.pdf	Jeffrey Epstein Part 10 of 10.pdf	cache/fulltext/78bd367ebd6b8d8397d3a31a.txt.gz	460382	1757	363	0.2430278884462151	0.1195219123505976	0	6	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.11610700056915196	0.0	0.0	0.259375	0.15	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	9846272ae8efcd78fe521618	9846272ae8efcd78fe52161862fa9f468cbc4479acf404b7a868461f8cd71c08	Jeffrey Epstein Part 17 of 17.PDF	Jeffrey Epstein Part 17 of 17.PDF	cache/fulltext/9846272ae8efcd78fe521618.txt.gz	5017483	1873	385	0.2221035771489589	0.0977042178323545	0	3	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.1553657234383342	0.0	0.0	0.2917933130699088	0.1458966565349544	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	text	.txt	textlike	5a99353291240c98b1f499c2	5a99353291240c98b1f499c2ab78b5fb73e349f46904a6127019a5648a96c6d9	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_022816.txt	cache/fulltext/5a99353291240c98b1f499c2.txt.gz	1278	1268	94	0.0962145110410094	0.111198738170347	0	3	0	0	23 \r\nDate \r\nAircraft Make \r\nand Model \r\nt \r\nAircraft \r\nIdentification Mark \r\nPoints of Departure & Arrival \r\nMiles \r\nFlown \r\nFlight \r\nNo. \r\nRemarks, Procedures, \r\nManeuvers, Endorsements \r\ni\-)9 cAsz--6_ \r\nE.-6	0.22657580919931858	0.005110732538330494	0.0	0.9787234042553191	0.02127659574468085	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	1deeaeacea9a800a479fdd12	1deeaeacea9a800a479fdd1207bbca38dd83edfd8f15050d1704c9fc190960fd	Jeffrey Epstein Part 03 of 08.pdf	Jeffrey Epstein Part 03 of 08.pdf	cache/fulltext/1deeaeacea9a800a479fdd12.txt.gz	6083682	2150	290	0.2037209302325581	0.0809302325581395	0	1	0	1	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.2153488372093023	0.0	0.0	0.46938775510204084	0.19591836734693877	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	ffde35942f1bf0e827e415dc	ffde35942f1bf0e827e415dce195a810ad9a83a2e5ad4317fbc6e9035eac547b	Jeffrey Epstein Part 20 of 20.PDF	Jeffrey Epstein Part 20 of 20.PDF	cache/fulltext/ffde35942f1bf0e827e415dc.txt.gz	1014145	1725	318	0.2284057971014493	0.0933333333333333	0	3	0	0	Page\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\nPage\n	0.16115942028985508	0.008115942028985508	0.0	0.30272108843537415	0.16326530612244897	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0001	1.0	pdf	.pdf	pdf_ocr_only_first_page	4616e5a507f8eff4ae279fb1	4616e5a507f8eff4ae279fb180d67cc21d33d18bcf29b56990577b6f9d6d50da	Jeffrey Epstein Part 07 of 08.pdf	Jeffrey Epstein Part 07 of 08.pdf	cache/fulltext/4616e5a507f8eff4ae279fb1.txt.gz	343768	1719	288	0.2344386271087842	0.089586969168121	0	0	0	0	FEDERAL BUREAU OF\nFOI/PA\n\nCivil Action#\nTotal Deleted\nPage 2 b3 -\nPage 3 b3 -\nPage 4 b3 -\nPage 5 b3 -\nPage 6 b3 -\nPage 7? b3 -\nPage 8 b3 -\nPage 9 b3 -\nPage 10 ~ b3\nPage 11 ~ b3\nPage 12 ~ b3\nPage 13 ~ b3\nPage 14 ~ b3\nPage 1	0.17452006980802792	0.0	0.0	0.2693726937269373	0.12546125461254612	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	22dc0624669694396ffbe16b	22dc0624669694396ffbe16b33740292f0f0a82f3442005c8590dc7ee98dddc7	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_021106.txt	cache/fulltext/22dc0624669694396ffbe16b.txt.gz	8603	8593	147	0.0125683696031653	0.0822762713836843	2	0	1	0	From: jeffrey E. [jeeyacation@gmail.com] \r\nSent: 5/13/2018 11:03:18 AM \r\nTo: \r\nSubject: Re: Fw: WSJ \r\nNothing attached \r\nOn Sun, May 13, 2018 at 7:00 AM Steve Bannon < > wrote: \r\nSent via BlackBerry by AT&T \r\nFrom: Alexandra P	0.029244612834477858	0.002604783329386692	0.061224489795918366	0.8367346938775511	0.047619047619047616	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	034be2807d28ba25658c1cbe	034be2807d28ba25658c1cbef38ef7d858e9af3ee18d5c195d2ff8907eef297b	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026484.txt	cache/fulltext/034be2807d28ba25658c1cbe.txt.gz	16744	16728	227	0.0117766618842659	0.0382592061214729	4	2	1	0	From: jeffrey E. [jeeyacation@gmail.com] \r\nSent: 6/23/2018 4:01:37 PM \r\nTo: Kathy Ruemmler \r\nSubject: Fwd: Re: \r\nAttachments: image003.png; image002.png; image001.png; image004.png \r\nImportance: High \r\ni htink weak thoughts? \r\	0.03763408278286164	0.0029089146112356826	0.1013215859030837	0.9823788546255506	0.013215859030837005	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	97b309dd18083e7eb0c2d4ca	97b309dd18083e7eb0c2d4cac29bcf0bee6b9e39cba47a43e589b2be6a2b0269	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030209.txt	cache/fulltext/97b309dd18083e7eb0c2d4ca.txt.gz	6473	6463	77	0.0092836144205477	0.0293981123317344	2	0	1	0	From: \r\nSent: \r\nTo: \r\nSubject: \r\nFabrice Aidan \r\n7/11/2013 2:44:31 PM \r\nJeffrey Epstein [jeeyacation@gmail.com] \r\nFwd: (s) 7/11, Atlantic Council (Hof): Syria: Blackberry Diplomacy \r\nImportance: High \r\nYou'll find it inter	0.028186658315064204	0.0034450360162856246	0.09090909090909091	1.0	0.012987012987012988	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	29c6046590eb3f6debf96306	29c6046590eb3f6debf963064c1768bd8edd0577d9099f1ffbb0a017722b5fad	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026280.txt	cache/fulltext/29c6046590eb3f6debf96306.txt.gz	16955	16937	232	0.0119855936706618	0.0384365590128121	5	1	1	0	From: Kathy Ruemmler \r\nSent: 6/23/2018 5:11:45 PM \r\nTo: jeffrey E. [jeeyacation@gmail.com] \r\nSubject: Re: Fwd: Re: \r\n1 \r\nImportance: High \r\nYawn. And David Rivkin is a hack. Zero — and I mean zero — chance that a court would fin	0.03639628853636636	0.00299311583358276	0.09051724137931035	0.9870689655172413	0.008620689655172414	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	6c18127f521ea23ef76e04ac	6c18127f521ea23ef76e04ac69a5beff133c88305030594115deb4da66c2e375	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_025329.txt	cache/fulltext/6c18127f521ea23ef76e04ac.txt.gz	6084	6084	88	0.0092044707429322	0.0414201183431952	1	0	1	0	From: paul krassner [paulkrassner@roadrunner.com] \r\nSent: 1/16/2019 7:50:41 PM \r\nTo: Nancy Cain [ ]; Tom [ \r\nSteven Gaydos [IM=1]; George Krassner [ \r\n]; Holly Krassner Dawson [ \r\n1 \r\nMarie Moneysmith [ \r\n]; Linda W. Grossman 	0.03819212808539026	0.0025016677785190127	0.10227272727272728	0.9772727272727273	0.03409090909090909	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	0e641c4cbf67246c965e38e4	0e641c4cbf67246c965e38e480511d8dc44f6144a0ee1676222f84c80c50ac0a	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_026477.txt	cache/fulltext/0e641c4cbf67246c965e38e4.txt.gz	16741	16725	225	0.011778774289985	0.0379671150971599	2	1	1	0	From: jeffrey E. [jeevacation@gmail.com] \r\nSent: 6/23/2018 3:38:53 PM \r\nTo: Steve Bannon \r\nSubject: Re: Re: \r\nAttachments: image002.png; image003.png; image004.png; image001.png \r\nImportance: High \r\nmaybe, but southern district.	0.03424242424242424	0.002606060606060606	0.08444444444444445	0.9911111111111112	0.008888888888888889	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	51d5d14f65b933738f1197dc	51d5d14f65b933738f1197dcafd2b59103ba2d2b8b659fd0a59bf0dafd593398	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030211.txt	cache/fulltext/51d5d14f65b933738f1197dc.txt.gz	7428	7420	103	0.0101078167115902	0.030188679245283	4	0	1	0	From: Jeffrey Epstein [jeeyacation@gmail.com] \r\nSent: 7/11/2013 3:22:21 PM \r\nTo: \r\nSubject: Fwd: (s) 7/11, Atlantic Council (Hof): Syria: Blackberry Diplomacy \r\n----------Forwarded message---------- \r\nFrom: Fabrice Aidan \r\nDate:	0.03908705753724204	0.003826704933716004	0.11650485436893204	0.9902912621359223	0.019417475728155338	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	a498d1800f031aeee9460ecb	a498d1800f031aeee9460ecbcbda0f58043c207ff992b7d9efdf71b9d667c351	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031384.txt	cache/fulltext/a498d1800f031aeee9460ecb.txt.gz	8005	7981	120	0.0136574364114772	0.0499937351209121	4	1	1	0	From: J [jeeyacation@gmail.com] \r\nSent: 3/5/2019 11:12:41 PM \r\nTo: Martin Weinberg Scott J. Link Darren Indyke \r\n; Jack Goldberger \r\nSubject: Fwd: Herald \r\nForwarded message \r\nFrom: Lilly Sanchez < \r\nDate: Tue, Mar 5, 2019 at 	0.030276046304541407	0.002162574736038672	0.075	0.9333333333333333	0.025	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	9f8c2c71824897080b2e3fb5	9f8c2c71824897080b2e3fb5988f2a1e13d700a8fe923ccb06be50ff6a5ee4d4	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_020443.txt	cache/fulltext/9f8c2c71824897080b2e3fb5.txt.gz	6612	6602	84	0.013026355649803	0.0468039987882459	2	1	1	0	From: \r\nSent: \r\nTo: \r\nSubject: \r\nSteve Bannon \r\n8/27/2018 6:11:26 PM \r\njeffrey E. [jeevacation@gmail.com] \r\nFw: The `Deplorables' Called Into Battle Again - WSJ \r\nImportance: High \r\nSent via BlackBerry by AT&T \r\nFrom: Al	0.03666768947529917	0.0035286897821417613	0.07142857142857142	1.0	0.011904761904761904	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	ba2222e9ea0ba5883ca62057	ba2222e9ea0ba5883ca62057991d336f5cedba4dd9a220957600d2958917d87e	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031428.txt	cache/fulltext/ba2222e9ea0ba5883ca62057.txt.gz	8047	8023	122	0.0135859404212887	0.0498566620964726	4	1	1	0	From: J [jeeyacation@gmail.com] \r\nSent: 3/5/2019 11:19:19 PM \r\nTo: Martin Weinberg \r\nKen Starr \r\nSubject: Fwd: Herald \r\nWeingarten, Reid ; Lilly Ann Sanchez \r\nPrivileged - Redacted \r\nForwarded message \r\nFrom: Lilly Sanchez <	0.03252752816099228	0.0021516263764080495	0.07377049180327869	0.9344262295081968	0.02459016393442623	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	8fd3451c69cf40bc04ddfdd8	8fd3451c69cf40bc04ddfdd8461f91b9f5d73614c0075059e34fa0d2a35b6a6d	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_031569.txt	cache/fulltext/8fd3451c69cf40bc04ddfdd8.txt.gz	45525	45485	704	0.0080246235022534	0.0359679015059909	2	0	1	0	"From: jeffrey E. [jeeyacation@gmail.com] \r\nSent: 5/19/2014 10:37:05 AM \r\nTo: Peter Thiel \r\nSubject: That was fun , see you in 3 weeks \r\nFP Briefing non- classified \r\n19 May, 2014 \r\nArticle 1. 	The National Interest Which Road W"	0.02342145217468965	0.0003795659551665625	0.011477761836441894	0.9899569583931134	0.0028694404591104736	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0002	1.0	text	.txt	textlike	3ba8eaf98939bca1a27d6988	3ba8eaf98939bca1a27d6988f5f8a4e479177ceb14a3e0ec0ef461a662a0af88	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_030343.txt	cache/fulltext/3ba8eaf98939bca1a27d6988.txt.gz	7235	7233	133	0.022259090280658	0.0530900041476565	3	0	1	0	From: Martin G. Weinberg \r\nSent: 1/30/2015 8:20:19 PM \r\nTo: jeffrey E. [jeevacation@gmail.com] \r\nSubject: Re: Media Enquiry - The Guardian - Re: Jeffrey Epstein \r\nImportance: High \r\nPrivileged - Redacted \r\nFrom: Jeffrey E.  \r\n	0.04816901408450704	0.006478873239436619	0.12781954887218044	0.8646616541353384	0.022556390977443608	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	ac310fca70bdfe4c86b34823	ac310fca70bdfe4c86b34823ed79ce47741a43f2d3b71cfa4df758e9f989a912	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_018872.txt	cache/fulltext/ac310fca70bdfe4c86b34823.txt.gz	493561	492858	11291	0.0294486444371401	0.0679993020301993	3	271	445	122	FEDERAL BUREAU OF INVESTIGATION \r\nFOI/PA \r\nDELETED PAGE INFORMATION SHEET \r\nFOI/PA# 1203982-1 \r\nTotal Deleted Page(s) = 152 \r\nPage 43 - b6; b7C; \r\nPage 44 - b6; b7C; \r\nPage 45 - b6; b7C; \r\nPage 46 b6; b7C; \r\nPage 47 b6; b7	0.07627155597545655	0.0035070962115470467	0.06081860960667673	0.8186096066767291	0.01464973808044038	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	749a6219cf064d5f1015e1e7	749a6219cf064d5f1015e1e7cbe0739da8839817eca6b0f17aca0ad824073009	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_021434.txt	cache/fulltext/749a6219cf064d5f1015e1e7.txt.gz	167195	166751	5676	0.0513999916042482	0.0823503307326492	7	151	237	46	﻿FEDERAL BUREAU OF INVESTIGATION \r\nFOI/PA \r\nDELETED PAGE INFORMATION SHEET \r\nFOI/PA# 1203982-1 \r\nTotal Deleted Page(s) = 156 \r\nPage 30 b6; b7C; \r\nPage 31 - b6; b7C; \r\nPage 32 - b6; b7C; \r\nPage 33 - b6; b7C; \r\nPage 34 - b6;	0.061808867581664484	0.004161524196999485	0.054426705370101594	0.7775761973875182	0.019775036284470245	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	feea1b2760045558c5e2d1a1	feea1b2760045558c5e2d1a152c8abc6c84b07a342b3dc8734cbc9e5a6b3065a	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_021569.txt	cache/fulltext/feea1b2760045558c5e2d1a1.txt.gz	375877	374008	12207	0.0355794528459284	0.1412804004192423	2	229	314	110	﻿FEDERAL BUREAU OF INVESTIGATION \r\nFOI/PA \r\nDELETED PAGE INFORMATION SHEET \r\nFOI/PA# 1203982-1 \r\nTotal Deleted Page(s) 44 \r\nPage 75 b6; b7C; \r\nPage 76 - b6; b7C; \r\nPage 77 - b6; b7C; \r\nPage 78 - b6; b7C; \r\nPage 79 - b6; b7	0.12138945322851338	0.006608294320289727	0.051810822326374094	0.42113336173838944	0.012611844908393694	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	7a30d8144370d600f83b4770	7a30d8144370d600f83b4770f4a5c47e08ac756b32825e4f4363f46cdc51ce02	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_018804.txt	cache/fulltext/7a30d8144370d600f83b4770.txt.gz	101991	101862	2003	0.0728043823997172	0.0425183090848402	3	157	4	494	﻿Integra Realty Resources \r\nCaribbean \r\nAppraisal of Going Concern \r\nIGY American Yacht Harbor Marina \r\nMixed Use Property \r\n18A-1, 18-B1,18-B and 18-W Remainder Estate Smith Bay \r\nEast End Quarter, St. Thomas, Virgin Islands \r	0.04627822972012928	0.000410250252654119	0.0093603744149766	0.8725949037961519	0.028081123244929798	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	36731ca9b7feb9a198a6e7d9	36731ca9b7feb9a198a6e7d9f68d8ebd2becf9a3278abaaf064b6d2f576cc49a	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_029196.txt	cache/fulltext/36731ca9b7feb9a198a6e7d9.txt.gz	9605	9601	240	0.0427038850119779	0.0719716696177481	5	14	1	4	From: \r\nSent: \r\nTo: \r\nSubject: \r\nImportance: \r\nTalk in 40? \r\nLawrence Krauss \r\n8/29/2018 11:01:49 PM \r\njeffrey E. [jeeyacation@gmail.com] \r\nRe: October 19, Heidelberg \r\nHigh \r\nLawrence M. Krauss \r\nProfessor \r\nSchoo	0.04999465869031086	0.006836876402093794	0.0375	0.6791666666666667	0.0375	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
c0004_r0003	1.0	text	.txt	textlike	d97a71645b6712974d359408	d97a71645b6712974d3594082e207d0fe6ebd3b80f0bbf795a9666be8f45532e	TEXT-20251116T222102Z-1-001	TEXT-20251116T222102Z-1-001/TEXT/001/HOUSE_OVERSIGHT_022926.txt	cache/fulltext/d97a71645b6712974d359408.txt.gz	9193	9145	225	0.0705303444505194	0.0490978676872608	3	48	3	2	From: jeffrey E. [jeeyacation@gmail.com] \r\nSent: 4/22/2015 7:16:34 PM \r\nTo: Darren lndyke \r\nSubject: Fwd: ATTORNEY-CLIENT PRIVILEGE \r\nImportance: High \r\n----------Forwarded message---------- \r\nFrom: Martin Weinberg \r\nDate: Wed	0.092152466367713	0.0066143497757847535	0.04888888888888889	0.9244444444444444	0.017777777777777778	e  |  t | s  |  a | in | th | d  | on | n  | he |  th | t  | re |  i | y  | at | er | an | ,  | or | ti |  o | the | is | te | en |  c | ed | r  | nd
